Group Name,Group ID,Photo ID,Order in Group,Photo Title,Username,Time Uploaded to Flickr,Time Added to Group,First Four Tags,Number of Views,Number of Faves,User ID,User Total Number of Photos,Pro Membership,Earliest Activity on Flickr,Date Joined Flickr,Number of Contacts,Location
beautifulcapture,347276@N23,8937501805,534,the singer,mc000mmc,2013-06-03 11:15:33,2013-06-03 11:20:18,[],17,3,93350813@N03,166,1,2013-02-21 14:05:15,2013-02-19 03:33:27,33,
beautifulcapture,347276@N23,8937522079,535,,Smithin Kundoly,2013-06-03 11:17:22,2013-06-03 11:19:05,[],29,1,64429921@N05,141,0,2011-06-24 12:47:54,2011-06-24 12:43:25,4,
beautifulcapture,347276@N23,8937119671,536,Low Down In The Woods,EJ Images,2013-06-03 11:03:23,2013-06-03 11:18:09,"[woods, corton, cortonwoods, lowestoft]",29,1,37348193@N08,3007,1,2009-04-11 11:19:23,2009-04-11 11:14:56,316,United Kingdom
beautifulcapture,347276@N23,8803415059,537,Calliandra Tweediei / Caliandra,Leonardo Carneiro de Almeida,2013-05-24 09:49:33,2013-06-03 11:17:49,"[caliandra, arbustochama, diadema, esponjinha]",109,56,59957077@N05,513,1,2011-02-25 14:08:18,2011-02-25 13:44:12,5779,Brasil
beautifulcapture,347276@N23,8931554555,538,Olivia,JE | Imagery,2013-06-02 22:07:49,2013-06-03 11:16:08,[],39,0,38941098@N02,98,0,2009-05-31 09:03:29,2009-05-31 08:20:39,600,
beautifulcapture,347276@N23,8938091298,539,Men in black,valent68,2013-06-03 11:14:12,2013-06-03 11:14:50,"[newyork, newyorkcity, noiretblanc, bw]",34,3,95191179@N05,93,0,2013-04-24 16:22:08,2013-04-24 15:26:50,11,
beautifulcapture,347276@N23,8937488851,540,Best Foot Forward,kevinspencer,2013-06-03 11:13:59,2013-06-03 11:14:47,"[iphone, 2013, drmartens, 30daysof]",12,3,55043824@N00,10831,1,2005-04-21 13:38:04,2004-09-07 15:11:43,89,"Phoenix, Arizona, USA"
beautifulcapture,347276@N23,8880018179,541,Shanghai in Double,Lord Shen,2013-05-29 11:38:50,2013-06-03 11:14:26,[],42,3,77450783@N04,864,1,2012-07-28 06:01:35,2012-04-20 12:02:55,65,"Shanghai, China"
beautifulcapture,347276@N23,8925971713,542,Gabriel,Lord Shen,2013-06-02 12:19:48,2013-06-03 11:13:13,[],20,2,77450783@N04,864,1,2012-07-28 06:01:35,2012-04-20 12:02:55,65,"Shanghai, China"
beautifulcapture,347276@N23,8924756373,543,Škoda Popular,tamson66,2013-06-02 10:33:16,2013-06-03 11:10:25,"[soe, popular, \xc5\xa1koda]",91,22,90609790@N03,257,1,2012-12-24 02:59:17,2012-11-29 10:02:04,351,
beautifulcapture,347276@N23,8898775338,544,Sunrise 1,Hontou Art,2013-05-31 00:48:37,2013-06-03 11:10:22,[sunrise],15,2,95893669@N08,85,0,2013-05-17 17:27:32,2013-05-17 17:10:37,3,
beautifulcapture,347276@N23,8937345631,545,Avignon,Chasmer,2013-06-03 10:58:55,2013-06-03 11:09:29,[],14,2,7719903@N06,74,0,2007-04-08 01:08:18,2007-04-07 14:23:01,31,"Moscow, Russia"
beautifulcapture,347276@N23,8937431953,546,La Ciudad de las Artes y las Ciencias,T_hijs,2013-06-03 11:07:58,2013-06-03 11:08:12,"[la, ciudad, de, las]",8,1,30953537@N06,187,0,2008-09-28 17:30:49,2008-09-28 16:59:42,430,"Valencia, Spain"
beautifulcapture,347276@N23,8937223316,547,_JAY0062,傑林,2013-06-03 10:45:02,2013-06-03 11:07:58,"[taiwan, taipei, city, portrait]",18,3,45924789@N08,10334,1,2010-01-06 21:07:52,2009-12-24 07:58:19,399,
beautifulcapture,347276@N23,8936514415,548,_JAY0105,傑林,2013-06-03 10:45:06,2013-06-03 11:07:57,"[taiwan, taipei, city, portrait]",34,3,45924789@N08,10334,1,2010-01-06 21:07:52,2009-12-24 07:58:19,399,
beautifulcapture,347276@N23,8929595565,549,Chicago River,Globalviewfinder,2013-06-02 18:21:52,2013-06-03 11:07:00,"[chicago, illinois, usa, united]",33,1,48101679@N00,3083,1,2007-11-02 16:00:55,2006-01-04 05:45:03,27,"London, UK."
beautifulcapture,347276@N23,8938013022,550,Pros and Cons,mazell24.net,2013-06-03 11:02:59,2013-06-03 11:06:53,[],69,1,27648818@N05,679,1,2008-06-15 09:24:36,2008-06-15 09:06:45,349,
beautifulcapture,347276@N23,8937385387,551,Mayra Flaviene,Shakil de Sá Mamad,2013-06-03 11:05:32,2013-06-03 11:05:36,"[girlfriend, portrait, cute, kiss]",22,1,94874874@N05,33,0,2013-04-12 08:45:42,2013-04-12 08:31:36,199,
beautifulcapture,347276@N23,8934918159,552,jellyfish,Pol138,2013-06-03 06:29:47,2013-06-03 11:04:59,"[albisola, jellyfish]",3,0,94158927@N05,55,0,2013-03-19 03:42:15,2013-03-19 03:34:53,5,
beautifulcapture,347276@N23,8934246638,553,peddler,Pol138,2013-06-03 03:04:29,2013-06-03 11:04:59,[albisola],20,0,94158927@N05,55,0,2013-03-19 03:42:15,2013-03-19 03:34:53,5,
beautifulcapture,347276@N23,8937366471,554,LakesideA,MartinBeckmann,2013-06-03 11:04:40,2013-06-03 11:04:57,"[br\xc3\xbcggen, see, born, bracht]",31,1,66800948@N04,2027,1,2011-08-26 06:53:04,2011-08-25 10:47:32,195,
beautifulcapture,347276@N23,8938018896,555,Lonely Wolf,MartinBeckmann,2013-06-03 11:04:38,2013-06-03 11:04:56,"[br\xc3\xbcggen, see, born, bracht]",51,3,66800948@N04,2027,1,2011-08-26 06:53:04,2011-08-25 10:47:32,195,
beautifulcapture,347276@N23,8937386979,556,6-3-13 sunrise,Brandon L. Martin,2013-06-03 11:04:13,2013-06-03 11:04:14,"[sunrise, sky, clouds, landscape]",46,3,80742277@N08,355,1,2012-06-18 13:59:14,2012-06-18 13:50:15,5,
beautifulcapture,347276@N23,8609959456,557,Powerscourt House,matt760.,2013-05-03 01:41:00,2013-06-03 11:02:20,"[handheld, bw, powerscourt, powerscourthouse]",698,91,77699110@N07,208,1,2012-04-27 14:47:54,2012-04-27 11:55:14,120,
beautifulcapture,347276@N23,8937970048,558,Las arterias de la Tierra,Josu Perianes,2013-06-03 10:59:45,2013-06-03 11:01:43,[todoslosderechosreservados],78,12,43801034@N02,741,1,2009-11-11 14:42:36,2009-10-21 10:30:46,298,
beautifulcapture,347276@N23,7415839052,559,A flower in my garden...,Mario Alpha,2012-06-21 14:51:27,2013-06-03 11:00:23,"[sony, alpha, a77, slt]",310,33,54945580@N04,180,1,2010-10-17 17:25:48,2010-10-17 16:43:18,36,
beautifulcapture,347276@N23,8937295687,560,. .. . . . .  . .. .,northcarolain,2013-06-03 10:59:07,2013-06-03 10:59:14,"[girl, galicia, girls, street]",138,11,89625440@N06,109,0,2012-11-03 14:34:54,2012-11-03 14:13:34,160,"Ourense, españa"
beautifulcapture,347276@N23,8923573000,561,Golden Eagle,traario,2013-06-02 07:29:26,2013-06-03 10:59:12,"[austria, center, geb\xc3\xa4ude, museum]",19,4,68590546@N03,338,1,2011-10-16 12:50:21,2011-10-13 00:23:00,1096,
beautifulcapture,347276@N23,8936541779,562,Bienvenidos Al Puerto De Caldera 2,jimbonzo079,2013-06-03 09:44:53,2013-06-03 10:58:20,[],33,5,9939547@N08,182,0,2012-01-09 13:21:08,2007-07-09 12:17:25,247,"Athens, Greece"
beautifulcapture,347276@N23,8923291366,563,Spying...,jimbonzo079,2013-06-02 06:54:59,2013-06-03 10:58:19,"[mv, horncliff, unloading, suspect]",54,10,9939547@N08,182,0,2012-01-09 13:21:08,2007-07-09 12:17:25,247,"Athens, Greece"
beautifulcapture,347276@N23,8937938382,564,Overlooking the JFK Memorial Bridge,Christian Stogner www.hdrphotography.net,2013-06-03 10:57:33,2013-06-03 10:57:41,"[louisville, kentucky, bridge, sunset]",44,7,93588239@N02,10,0,2013-05-20 23:22:46,2013-02-26 17:26:51,38,"Louisville, KY, USA"
beautifulcapture,347276@N23,8936025710,565,,Gary Chalker,2013-06-03 07:33:27,2013-06-03 10:56:36,"[pentaxk5, sigma105mmf28exdg, sigmaem140dg]",2,0,44696982@N08,1535,1,2009-11-13 10:53:24,2009-11-13 10:45:11,189,
beautifulcapture,347276@N23,8932814945,566,autumn in argentina,mariusz kluzniak,2013-06-03 01:01:23,2013-06-03 10:56:28,"[america, south, southern, argentina]",53,9,39997856@N03,1169,1,2009-07-01 15:44:06,2009-07-01 09:15:55,503,"London, UK"
beautifulcapture,347276@N23,8936032944,567,Large Red Damselfly,Gary Chalker,2013-06-03 07:33:27,2013-06-03 10:56:23,"[pentaxk5, sigma105mmf28exdg, sigmaem140dg, largereddamselfly]",6,2,44696982@N08,1535,1,2009-11-13 10:53:24,2009-11-13 10:45:11,189,
beautifulcapture,347276@N23,8937129563,568,Flower,Lilith-Luana,2013-06-03 10:40:21,2013-06-03 10:55:29,[],7,2,88666542@N05,107,0,2012-10-15 13:34:37,2012-10-15 13:14:43,63,
beautifulcapture,347276@N23,8937817932,569,IMG_6693,Martine.liu,2013-06-03 10:54:30,2013-06-03 10:54:43,[blinkagain],196,17,81912152@N02,293,1,2013-01-21 09:05:42,2012-07-04 20:36:27,51,"TP, ROC"
beautifulcapture,347276@N23,8933045661,570,IMG_9520,ngducchanh,2013-06-03 01:36:53,2013-06-03 10:54:33,[],96,3,60033585@N05,829,1,2011-04-04 12:24:32,2011-02-27 15:25:34,287,"Anaheim, California, USA"
beautifulcapture,347276@N23,8937900314,571,LOVE BITE,WisteriaLane,2013-06-03 10:54:18,2013-06-03 10:54:21,"[pandas, babypanda, babycub, sandiegozoo]",661,5,50778198@N08,438,1,2010-05-31 12:31:31,2010-05-31 11:08:52,136,"La Jolla, California, United States"
beautifulcapture,347276@N23,8926520221,572,TICKLING THE IVORIES,marsha*morningstar,2013-06-02 13:11:51,2013-06-03 10:53:51,"[piano, hands, ring, ivories]",25,1,23612601@N07,2938,1,2008-02-08 17:33:09,2008-02-08 17:26:06,120,
beautifulcapture,347276@N23,8937866906,573,Hotel Cardoso View!,Shakil de Sá Mamad,2013-06-03 10:53:14,2013-06-03 10:53:15,"[amazing, view, hotel, photography]",2,0,94874874@N05,33,0,2013-04-12 08:45:42,2013-04-12 08:31:36,199,
beautifulcapture,347276@N23,8937781696,574,Bunte Blätter,Lilith-Luana,2013-06-03 10:40:21,2013-06-03 10:53:12,[],15,4,88666542@N05,107,0,2012-10-15 13:34:37,2012-10-15 13:14:43,63,
beautifulcapture,347276@N23,8937837152,575,Zart wie ein Grashalm,Gruenewiese86,2013-06-03 10:52:50,2013-06-03 10:53:06,"[600d, canon, eos, germany]",18,10,84814657@N04,785,1,2012-08-13 13:03:07,2012-08-12 11:18:38,265,"Wernigerode, Germany"
beautifulcapture,347276@N23,8926616888,576,portrait | elisa,art1st1co,2013-06-02 12:22:25,2013-06-03 10:52:23,[],24,0,11097506@N08,58,1,2011-08-07 07:51:47,2007-08-06 03:02:58,131,Italia
beautifulcapture,347276@N23,8936803621,577,End Of The East,Luffup*,2013-06-03 10:06:38,2013-06-03 10:51:46,"[fujifilm, xe1, xf35, bw]",29,4,59500812@N04,942,1,2011-02-13 21:43:50,2011-02-13 21:20:47,489,A bloody place called Hong Kong
beautifulcapture,347276@N23,8932103720,578,Wedding time :),Merisa.,2013-06-02 21:57:54,2013-06-03 10:47:51,"[wedding, roses, candle]",17,0,36124328@N06,27,0,2012-12-31 02:55:21,2009-03-07 15:40:30,17,
beautifulcapture,347276@N23,4800313420,579,Colorado sky shows silver lining,dcstep,2010-07-16 16:24:37,2013-06-03 10:47:06,"[sky, rays, rainbow, colorado]",776,1,18119579@N08,3490,1,2007-12-28 23:22:02,2007-11-04 15:49:46,507,"Denver, CO, USA"
beautifulcapture,347276@N23,8937176329,580,Baby Pine Tree,TruthCaptures.,2013-06-03 10:45:39,2013-06-03 10:45:41,"[nikond3100, nikon, 35mm, nature]",37,1,67889427@N06,111,1,2011-09-23 18:46:58,2011-09-23 18:46:05,16,
beautifulcapture,347276@N23,6072630972,581,Quiero te,NaIaRaZ,2011-08-23 02:53:41,2013-06-03 10:44:14,[],12,0,46240538@N03,314,0,2010-07-01 08:35:38,2010-01-05 17:00:08,122,
beautifulcapture,347276@N23,6072079693,582,Ojos,NaIaRaZ,2011-08-23 02:48:28,2013-06-03 10:44:09,[],34,2,46240538@N03,314,0,2010-07-01 08:35:38,2010-01-05 17:00:08,122,
beautifulcapture,347276@N23,8937111105,583,The Bouncer.,¡arturii!,2013-06-03 10:36:06,2013-06-03 10:41:11,"[buranomurano, venecia, venezia, venice]",73,13,7617410@N02,1169,1,2007-04-02 13:36:12,2007-04-02 13:28:51,7365,
beautifulcapture,347276@N23,8936782276,584,Moja and baby gorilla,luismafv2013,2013-06-03 09:46:32,2013-06-03 10:40:56,"[moja, gorila, gorilla, fotografia]",21,1,95123979@N05,87,1,2013-04-22 06:27:52,2013-04-22 06:20:42,99,
beautifulcapture,347276@N23,8937077307,585,Lovely Fanny,一刻永恆,2013-06-03 10:40:49,2013-06-03 10:40:54,"[nikond800, nikkoraised180mmf28, asian, girl]",31,2,11815715@N06,1065,1,2009-08-19 02:00:00,2007-08-20 10:16:44,163,
beautifulcapture,347276@N23,8937101705,586,Le flambé se fait admirer,MICHEL & YVETTE,2013-06-03 10:34:45,2013-06-03 10:39:56,[],38,6,33901964@N05,997,1,2009-01-05 10:40:17,2009-01-02 10:25:38,163,"Seine-Maritime, France"
beautifulcapture,347276@N23,8937732112,587,Slow Sunset,craigie71,2013-06-03 10:35:16,2013-06-03 10:39:50,"[canon, 600d, slowshutter, longexposure]",8,1,84653237@N08,40,0,2012-08-09 06:45:24,2012-08-09 06:11:55,66,"Glasgow, Scotland"
beautifulcapture,347276@N23,8937732552,588,Sunset (HDR),craigie71,2013-06-03 10:35:18,2013-06-03 10:39:49,"[hdr, canon, 600d, scotland]",3,1,84653237@N08,40,0,2012-08-09 06:45:24,2012-08-09 06:11:55,66,"Glasgow, Scotland"
beautifulcapture,347276@N23,8902101636,589,Ratto di Proserpina,fr@nco ... 'ntraficatu friscu! (=indaffarato),2013-05-31 09:04:50,2013-06-03 10:39:27,"[italia, italy, sicilia, sicily]",20,2,10822067@N07,1526,1,2007-08-03 09:42:10,2007-08-01 09:36:04,769,"Aci Castello, Italia"
beautifulcapture,347276@N23,8913830711,590,Ratto di Proserpina,fr@nco ... 'ntraficatu friscu! (=indaffarato),2013-06-01 11:54:31,2013-06-03 10:39:20,"[rattodiproserpina, ratto, proserpina, rapimento]",51,4,10822067@N07,1526,1,2007-08-03 09:42:10,2007-08-01 09:36:04,769,"Aci Castello, Italia"
beautifulcapture,347276@N23,8937719490,591,Emily,MatthewOsbornePhotography_,2013-06-03 10:37:23,2013-06-03 10:37:26,[],56,17,32681588@N03,2971,1,2008-11-23 09:32:51,2008-11-23 09:31:06,132,"Coventry, UK"
beautifulcapture,347276@N23,8850418705,592,Kuwait City,PHOTONICS Hamilton,2013-05-27 01:36:59,2013-06-03 10:36:16,[],23,1,91335721@N00,485,0,2008-12-05 08:27:24,2005-10-24 11:37:29,114,"Hamilton , CANADA"
beautifulcapture,347276@N23,8850254011,593,DSC_1368,PHOTONICS Hamilton,2013-05-27 01:14:29,2013-06-03 10:36:15,[],9,0,91335721@N00,485,0,2008-12-05 08:27:24,2005-10-24 11:37:29,114,"Hamilton , CANADA"
beautifulcapture,347276@N23,8937020425,594,The Pelican Nebula - Hubble Palette - 030613,Mick Hyde,2013-06-03 10:27:00,2013-06-03 10:36:11,[],288,23,90259468@N00,1403,1,2005-09-03 05:08:36,2005-09-03 05:02:19,326,"Swindon, Wiltshire, UK"
beautifulcapture,347276@N23,8937055925,595,Burial grounds,Pieter v Marion,2013-06-03 10:32:55,2013-06-03 10:35:04,"[burial, ground, cemetary, green]",2,0,97026642@N00,5679,1,2006-09-02 16:00:35,2005-10-21 01:14:02,206,Netherlands
beautifulcapture,347276@N23,8937055439,596,the Crown,Pieter v Marion,2013-06-03 10:32:56,2013-06-03 10:35:02,"[maro, flower, yellow, blue]",12,2,97026642@N00,5679,1,2006-09-02 16:00:35,2005-10-21 01:14:02,206,Netherlands
beautifulcapture,347276@N23,8937716072,597,Vintage French_,The Untamed- Vagabond~,2013-06-03 10:33:52,2013-06-03 10:34:46,[],7,0,12943132@N00,302,0,2010-09-01 22:58:42,2007-02-03 08:41:50,15,
beautifulcapture,347276@N23,4440657597,598,South Bank long exposure,Anatoleya,2010-03-17 13:19:56,2013-06-03 10:33:26,"[slide, processing, processed, medium]",530,24,47304211@N05,5413,1,2010-02-07 11:42:42,2010-02-07 11:25:40,24,"London, United Kingdom"
beautifulcapture,347276@N23,8937700778,599,Papavero Ghiacciato,Marveluss,2013-06-03 10:32:39,2013-06-03 10:32:42,[],28,4,69201416@N02,107,1,2011-10-29 17:03:30,2011-10-29 16:53:06,66,Italia
beautifulcapture,347276@N23,5742837170,600,Kate,"""Manya""",2011-05-21 06:53:19,2013-06-03 10:32:37,[],39,2,52595738@N07,516,1,2010-08-01 14:36:37,2010-08-01 14:27:31,69,
beautifulcapture,347276@N23,8635441076,601,Berbero tunisino. Tunisia,william eos,2013-04-09 12:06:13,2013-06-03 10:31:13,"[berbero, tunisia]",52,1,33973348@N08,720,1,2009-01-01 12:10:34,2009-01-01 12:07:18,134,"Caselle Torinese (TO), Italia"
beautifulcapture,347276@N23,5945859871,602,Spencer,"""Manya""",2011-07-17 08:24:47,2013-06-03 10:30:48,[],58,1,52595738@N07,516,1,2010-08-01 14:36:37,2010-08-01 14:27:31,69,
beautifulcapture,347276@N23,8936993919,603,railroad through the norwegian countryside,Grey travel,2013-06-03 10:24:31,2013-06-03 10:29:44,"[railrod, summer, flowers, countryside]",11,3,37414352@N02,1056,1,2009-04-15 12:41:59,2009-04-15 12:14:16,161,
beautifulcapture,347276@N23,8937613982,604,Cafe?,The Untamed- Vagabond~,2013-06-03 10:23:59,2013-06-03 10:29:18,[],6,0,12943132@N00,302,0,2010-09-01 22:58:42,2007-02-03 08:41:50,15,
beautifulcapture,347276@N23,8937581890,605,Telia lake,tomato umlaut,2013-06-03 10:20:40,2013-06-03 10:29:14,"[tadoba, maharashtra, india, telialake]",29,3,45218415@N00,1177,0,2006-02-02 14:09:41,2006-02-02 14:06:30,210,
beautifulcapture,347276@N23,8897541418,606,Yellow Tulip - Ottawa Tulip Festival,Eric Galton Photography,2013-05-30 21:33:03,2013-06-03 10:27:42,"[ottawa, tulip, ontario, canada]",2,0,83652164@N03,156,0,2012-10-10 10:43:03,2012-07-27 20:26:06,2,
beautifulcapture,347276@N23,8897540996,607,Orange Tulip - Ottawa Tulip Festival,Eric Galton Photography,2013-05-30 21:33:04,2013-06-03 10:27:40,"[ottawa, tulip, ontario, canada]",1,0,83652164@N03,156,0,2012-10-10 10:43:03,2012-07-27 20:26:06,2,
beautifulcapture,347276@N23,8891821733,608,bateau/Paimpol(22)Bretagne,pier1970,2013-05-30 11:28:53,2013-06-03 10:27:31,[],131,11,51954933@N03,827,1,2010-07-11 09:45:10,2010-07-11 08:13:57,363,"saint brieuc/bretagne, france"
beautifulcapture,347276@N23,8936738469,609,newt,-N1LS-,2013-06-03 10:01:55,2013-06-03 10:25:56,[],31,1,50414417@N02,189,1,2011-06-04 13:03:36,2010-05-21 10:38:54,36,"Langenfeld, Deutschland"
beautifulcapture,347276@N23,8936963169,610,Abstract Forest II,B.AA.S.,2013-06-03 10:23:27,2013-06-03 10:25:51,"[nature, abstract, forest, woods]",15,4,42226352@N04,114,1,2009-09-06 03:43:59,2009-09-06 03:29:30,339,"Drammen, Norway"
beautifulcapture,347276@N23,8743279149,611,Centaurea montana 'Gold Bullion',markhortonphotography,2013-05-16 07:03:53,2013-06-03 10:25:29,"[100mm, 7d, bachelorsbutton, goldbullion]",70,12,35039535@N08,2432,1,2009-02-02 03:02:15,2009-02-02 02:56:37,477,
beautifulcapture,347276@N23,8925610288,612,pollen-bokeh,markhortonphotography,2013-06-02 10:52:29,2013-06-03 10:25:28,"[100mm, 7d, abstract, bokeh]",44,5,35039535@N08,2432,1,2009-02-02 03:02:15,2009-02-02 02:56:37,477,
beautifulcapture,347276@N23,6914381544,613,Skogskyrkogården,b_vds,2012-04-09 07:39:41,2013-06-03 10:25:13,"[stockholm, sweden, europe, travel]",103,9,43746087@N07,193,0,2011-12-09 15:04:42,2009-10-19 16:11:28,111,
beautifulcapture,347276@N23,8936973931,614,,Koby Inc.,2013-06-03 10:22:52,2013-06-03 10:24:45,"[horse, blackandwhite]",3,2,47652686@N04,146,0,2010-04-05 09:26:29,2010-02-17 17:30:11,0,
beautifulcapture,347276@N23,7669003014,615,Positano,Marveluss,2012-07-29 09:55:36,2013-06-03 10:23:10,[],264,28,69201416@N02,107,1,2011-10-29 17:03:30,2011-10-29 16:53:06,66,Italia
beautifulcapture,347276@N23,8936925803,616,Color factor..:),Sujith Selvan,2013-06-03 10:21:57,2013-06-03 10:21:59,"[moon, wane, lunar, pattern]",33,5,67310113@N07,372,0,2012-01-03 12:08:32,2011-09-08 11:59:20,71,
beautifulcapture,347276@N23,8932892885,617,and you shall see,Chez C.,2013-06-03 01:14:59,2013-06-03 10:21:21,[],15,6,60268072@N08,2600,1,2011-03-04 08:08:47,2011-03-03 10:13:59,1326,"Hong Kong / Ipoh, Hong Kong (香港) / Malaysia"
beautifulcapture,347276@N23,8937282814,618,Antrim coast 2,brentkinley,2013-06-03 10:00:22,2013-06-03 10:20:26,"[antrim, coast, bridge, cliffs]",13,6,79793369@N05,246,1,2012-05-05 06:26:45,2012-05-05 06:12:41,203,
beautifulcapture,347276@N23,8738357305,619,Silhouette.jpg,rdf67napoli,2013-05-14 14:36:36,2013-06-03 10:19:16,"[volla, campania, italia, blinkagain]",56,3,8811894@N03,2789,1,2010-01-19 17:59:04,2007-06-11 07:37:17,63,"Naples / Napoli, Italy / Italia"
beautifulcapture,347276@N23,8791579833,620,IMG_5097-2,phambaongoc75,2013-05-23 08:51:15,2013-06-03 10:18:21,[],37,8,30208683@N05,1428,0,2010-08-12 20:55:54,2008-09-05 04:46:37,475,"Linh Lang, Hà Nội., Vietnam"
beautifulcapture,347276@N23,8802148604,621,IMG_5117,phambaongoc75,2013-05-23 08:51:15,2013-06-03 10:18:20,[],65,4,30208683@N05,1428,0,2010-08-12 20:55:54,2008-09-05 04:46:37,475,"Linh Lang, Hà Nội., Vietnam"
beautifulcapture,347276@N23,8936833619,622,Sunset at Home  | Lantau Island,allasphoto,2013-06-03 10:11:43,2013-06-03 10:15:34,"[mtr\xe6\x9d\xb1\xe6\xb6\x8c\xe7\xb7\x9a\xe3\x81\xa8\xe6\xa9\x9f\xe5\xa0\xb4\xe5\xbf\xab\xe7\xb7\x9a, \xe5\x9f\x8e\xe5\xb7\xbf\xe9\xa2\xa8\xe6\x99\xaf, \xe5\xa4\x9c\xe6\x99\xaf\xe3\x81\xae\xe5\x86\x99\xe7\x9c\x9f, \xe6\x9d\xb1\xe6\xb6\x8c\xe6\xa9\x9f\xe5\xa0\xb4]",46,8,54836985@N03,93,0,2011-01-12 07:17:55,2010-10-14 03:05:27,185,
beautifulcapture,347276@N23,8894317106,623,Kraków,yacek_krk,2013-05-30 14:52:57,2013-06-03 10:13:52,"[d90, mi17, special, forces]",20,2,54241502@N06,185,0,2010-09-24 04:26:25,2010-09-24 04:17:36,8,
beautifulcapture,347276@N23,8934402436,624,IMG_4768,-TNkoh22-,2013-06-03 03:32:40,2013-06-03 10:13:00,"[uk, farm, kluang, visit]",13,1,33110202@N08,580,1,2009-05-23 07:38:23,2008-12-04 04:33:37,18,
beautifulcapture,347276@N23,8904506145,625,Palacio de Westminster,Iseka_,2013-05-31 14:28:46,2013-06-03 10:12:45,[],28,3,62435383@N04,108,0,2011-05-13 12:46:09,2011-05-03 04:21:47,702,"San Rafael, Mendoza, Argentina"
beautifulcapture,347276@N23,8936696781,626,Mind the Gap,"The One, the Don, the Pedro",2013-06-03 09:57:01,2013-06-03 10:12:43,[],9,4,50503926@N07,120,1,2010-05-25 06:10:15,2010-05-25 06:04:18,354,"Manchester, UK"
beautifulcapture,347276@N23,8936638751,627,fuzzball,"The One, the Don, the Pedro",2013-06-03 09:51:37,2013-06-03 10:12:41,[],20,5,50503926@N07,120,1,2010-05-25 06:10:15,2010-05-25 06:04:18,354,"Manchester, UK"
beautifulcapture,347276@N23,8779238077,628,,¤Annikki photography¤,2013-05-22 09:04:38,2013-06-03 10:12:37,[],23,3,39503481@N06,291,1,2009-06-15 12:55:48,2009-06-15 12:37:23,465,Russia
beautifulcapture,347276@N23,8936364724,629,Cabo Ortegal,Breo Alamancos ,2013-06-03 08:13:27,2013-06-03 10:10:37,"[cabo, ortegal, lighthouse, light]",6,4,49800239@N03,982,0,2010-05-01 11:30:24,2010-05-01 10:48:39,71,"Santiago de Compostela, España"
beautifulcapture,347276@N23,8933658482,630,Kluang Agro Farm,-TNkoh22-,2013-06-03 01:52:46,2013-06-03 10:10:34,"[kluang, goat, sheep, farm]",41,3,33110202@N08,580,1,2009-05-23 07:38:23,2008-12-04 04:33:37,18,
beautifulcapture,347276@N23,1973812613,631,"Baureihe 232 424-2, Lok Depot, Bahnhof Rostock Seehafen, IMG_0405",wolfro54,2007-11-11 18:35:32,2013-06-03 10:10:25,"[lok, loks, db, gleis]",162,0,12883835@N02,716,1,2007-09-07 09:31:11,2007-09-07 07:28:03,101,
beautifulcapture,347276@N23,8936367004,632,Illa de Arousa,Breo Alamancos ,2013-06-03 08:13:26,2013-06-03 10:10:23,[],3,1,49800239@N03,982,0,2010-05-01 11:30:24,2010-05-01 10:48:39,71,"Santiago de Compostela, España"
beautifulcapture,347276@N23,8936788225,633,Sprinkler fun!,flickrfanmk2007,2013-06-03 10:06:59,2013-06-03 10:07:01,"[summer, sprinkler, water, fun]",43,5,14942605@N03,2688,1,2009-03-24 20:50:25,2007-10-12 22:31:21,398,"Ithaca, NY, USA"
beautifulcapture,347276@N23,8925061425,634,Snack Time!,Chrisnaton,2013-06-02 11:02:59,2013-06-03 10:06:52,"[panda, wienerzoo, bambus, bamboo]",74,8,91805169@N04,329,1,2013-01-02 12:51:43,2013-01-02 12:47:35,290,Switzerland
beautifulcapture,347276@N23,8932534167,635,,Est agréable à regarder le ciel la nuit,2013-06-03 00:19:21,2013-06-03 10:06:43,[],7,1,87714490@N03,263,0,2012-09-26 21:11:21,2012-09-26 20:41:08,65,Argentina
beautifulcapture,347276@N23,8839216067,636,068 / 2013,andy_1605,2013-05-26 05:57:10,2013-06-03 10:05:47,[],67,18,85250064@N07,102,1,2012-08-18 12:26:03,2012-08-18 11:26:02,99,
beautifulcapture,347276@N23,8936731951,637,Fresh Green,163R's Masa,2013-06-03 10:05:22,2013-06-03 10:05:28,"[5d, mark, ii, ef]",27,0,96280922@N02,21,0,2013-05-26 11:59:13,2013-05-23 04:33:14,0,
beautifulcapture,347276@N23,8936734711,638,LEXUS,163R's Masa,2013-06-03 10:05:23,2013-06-03 10:05:28,[],43,1,96280922@N02,21,0,2013-05-26 11:59:13,2013-05-23 04:33:14,0,
beautifulcapture,347276@N23,8936699787,639,Ceyda & Aylin,Bengisu Celik,2013-06-03 10:04:21,2013-06-03 10:05:06,"[eyes, girl, eyelash, eyebrow]",92,6,71691764@N04,62,0,2012-04-21 06:24:15,2011-12-08 09:41:40,122,
beautifulcapture,347276@N23,8936777465,640,Mylena,Jean Chad,2013-06-03 10:04:26,2013-06-03 10:04:38,"[jeanchad, mylena, modelo]",73,1,63435781@N07,316,1,2011-05-28 21:17:56,2011-05-28 21:10:29,94,"Aparecida, Brasil"
